ENSMUSG00000000982.5	0
ENSMUSG00000000983.7	0
ENSMUSG00000001014.5	0
ENSMUSG00000001016.8	12
ENSMUSG00000001017.9	58
ENSMUSG00000001018.7	0
ENSMUSG00000001020.7	2
ENSMUSG00000001021.8	0
ENSMUSG00000001023.4	0
ENSMUSG00000001025.4	11
ENSMUSG00000001027.7	9
ENSMUSG00000001029.9	2
ENSMUSG00000001034.10	0
ENSMUSG00000001036.10	28
ENSMUSG00000001039.5	14
ENSMUSG00000001052.8	40
ENSMUSG00000001053.9	25
ENSMUSG00000001054.3	26
ENSMUSG00000001056.3	6
ENSMUSG00000001062.11	0
ENSMUSG00000001065.8	0
ENSMUSG00000001076.6	0
ENSMUSG00000001082.6	0
ENSMUSG00000001089.8	18
ENSMUSG00000001095.5	2
ENSMUSG00000001098.8	12
ENSMUSG00000001100.4	6
ENSMUSG00000001103.6	0
ENSMUSG00000001105.9	6
ENSMUSG00000001119.6	0
ENSMUSG00000001120.8	22
ENSMUSG00000001123.9	11
ENSMUSG00000001127.5	32
ENSMUSG00000001128.7	7
ENSMUSG00000001131.5	0
ENSMUSG00000001134.3	8
ENSMUSG00000001138.7	11
ENSMUSG00000001143.7	48
ENSMUSG00000001150.5	14
ENSMUSG00000001151.8	20
ENSMUSG00000001155.7	0
ENSMUSG00000001156.7	9
ENSMUSG00000001157.7	10
ENSMUSG00000001158.7	5
ENSMUSG00000001166.10	1
ENSMUSG00000001168.9	0
ENSMUSG00000001173.9	25
ENSMUSG00000001175.7	5
ENSMUSG00000001211.8	36
ENSMUSG00000001225.6	2
ENSMUSG00000001227.5	1
ENSMUSG00000001228.8	5
ENSMUSG00000001229.6	63
ENSMUSG00000001240.7	0
ENSMUSG00000001247.9	4
ENSMUSG00000001248.7	30
ENSMUSG00000001249.8	0
ENSMUSG00000001260.5	1
ENSMUSG00000001270.8	2
ENSMUSG00000001280.6	2
ENSMUSG00000001281.3	0
ENSMUSG00000001285.6	10
ENSMUSG00000001288.8	19
ENSMUSG00000001289.6	11
ENSMUSG00000001300.8	15
ENSMUSG00000001305.5	4
ENSMUSG00000001313.6	1
ENSMUSG00000001323.10	34
ENSMUSG00000001333.8	70
ENSMUSG00000001334.9	10
ENSMUSG00000001348.8	0
ENSMUSG00000001349.4	0
ENSMUSG00000001366.8	27
ENSMUSG00000001376.9	30
ENSMUSG00000001379.8	6
ENSMUSG00000001380.6	5
ENSMUSG00000001383.8	12
ENSMUSG00000001403.7	3
ENSMUSG00000001415.5	42
ENSMUSG00000001416.7	13
ENSMUSG00000001417.4	24
ENSMUSG00000001418.6	0
ENSMUSG00000001419.10	140
ENSMUSG00000001420.7	2
ENSMUSG00000001424.7	65
ENSMUSG00000001435.8	54
ENSMUSG00000001436.9	25
ENSMUSG00000001440.5	16
ENSMUSG00000001441.7	61
ENSMUSG00000001444.2	0
ENSMUSG00000001445.4	33
ENSMUSG00000001467.4	7
ENSMUSG00000001472.9	0
ENSMUSG00000001473.6	75
ENSMUSG00000001482.8	0
ENSMUSG00000001493.9	2
ENSMUSG00000001494.5	1
ENSMUSG00000001496.7	0
ENSMUSG00000001497.11	0
ENSMUSG00000001504.8	8
ENSMUSG00000001506.9	0
ENSMUSG00000001507.9	40
ENSMUSG00000001508.9	86
ENSMUSG00000001510.7	0
ENSMUSG00000001517.8	2
ENSMUSG00000001518.9	4
ENSMUSG00000001520.6	61
ENSMUSG00000001521.6	13
ENSMUSG00000001524.8	0
ENSMUSG00000001525.9	4
ENSMUSG00000001542.6	34
ENSMUSG00000001552.8	6
ENSMUSG00000001555.4	1
ENSMUSG00000001558.4	5
ENSMUSG00000001566.8	0
ENSMUSG00000001569.9	12
ENSMUSG00000001576.8	87
ENSMUSG00000001583.6	3
ENSMUSG00000001588.6	0
ENSMUSG00000001604.8	13
ENSMUSG00000001622.9	0
ENSMUSG00000001627.5	40
ENSMUSG00000001630.7	14
ENSMUSG00000001632.9	3
ENSMUSG00000001642.11	0
ENSMUSG00000001655.6	3
ENSMUSG00000001656.3	10
ENSMUSG00000001657.6	0
ENSMUSG00000001661.4	0
ENSMUSG00000001663.4	0
ENSMUSG00000001665.4	0
ENSMUSG00000001666.8	0
ENSMUSG00000001670.7	0
ENSMUSG00000001672.8	1
ENSMUSG00000001674.5	6
ENSMUSG00000001687.9	13
ENSMUSG00000001700.8	7
ENSMUSG00000001707.7	14
ENSMUSG00000001729.7	44
ENSMUSG00000001739.7	0
ENSMUSG00000001741.5	4
ENSMUSG00000001750.9	9
ENSMUSG00000001751.8	5
ENSMUSG00000001755.6	5
ENSMUSG00000001761.6	17
ENSMUSG00000001763.8	17
ENSMUSG00000001767.5	2
ENSMUSG00000001768.9	20
ENSMUSG00000001773.7	0
ENSMUSG00000001774.7	30
ENSMUSG00000001783.3	27
ENSMUSG00000001785.5	8
ENSMUSG00000001786.8	2
ENSMUSG00000001794.6	8
ENSMUSG00000001802.9	2
ENSMUSG00000001804.8	0
ENSMUSG00000001815.8	0
ENSMUSG00000001819.4	0
ENSMUSG00000001823.4	0
ENSMUSG00000001827.5	3
ENSMUSG00000001829.9	58
ENSMUSG00000001833.9	64
ENSMUSG00000001844.4	18
ENSMUSG00000001847.8	27
ENSMUSG00000001855.8	94
ENSMUSG00000001864.7	27
ENSMUSG00000001865.1	1
ENSMUSG00000001870.8	83
ENSMUSG00000001891.10	20
ENSMUSG00000001901.8	0
ENSMUSG00000001909.7	20
ENSMUSG00000001910.4	13
ENSMUSG00000001911.9	78
ENSMUSG00000001918.10	44
ENSMUSG00000001924.9	14
ENSMUSG00000001930.10	3
ENSMUSG00000001942.7	2
ENSMUSG00000001943.6	0
ENSMUSG00000001946.7	0
ENSMUSG00000001948.8	2
ENSMUSG00000001962.7	4
ENSMUSG00000001964.8	7
ENSMUSG00000001983.7	5
ENSMUSG00000001985.8	9
ENSMUSG00000001986.9	85
ENSMUSG00000001988.8	21
ENSMUSG00000001995.7	20
ENSMUSG00000001998.8	6
ENSMUSG00000001999.9	7
ENSMUSG00000002006.6	11
ENSMUSG00000002007.5	5
ENSMUSG00000002010.10	4
ENSMUSG00000002012.7	0
ENSMUSG00000002014.6	0
ENSMUSG00000002015.5	43
ENSMUSG00000002017.9	20
ENSMUSG00000002020.8	24
ENSMUSG00000002028.6	17
ENSMUSG00000002031.4	28
ENSMUSG00000002032.9	0
ENSMUSG00000002033.7	0
ENSMUSG00000002043.10	4
ENSMUSG00000002052.6	6
ENSMUSG00000002055.3	3
ENSMUSG00000002057.4	2
ENSMUSG00000002058.7	4
ENSMUSG00000002059.11	3
ENSMUSG00000002064.9	15
ENSMUSG00000002068.10	2
ENSMUSG00000002076.5	27
ENSMUSG00000002083.6	11
ENSMUSG00000002100.8	0
ENSMUSG00000002102.9	18
ENSMUSG00000002103.8	2
ENSMUSG00000002104.5	53
ENSMUSG00000002105.8	17
ENSMUSG00000002107.9	339
ENSMUSG00000002108.4	0
ENSMUSG00000002109.7	11
ENSMUSG00000002111.8	0
ENSMUSG00000002129.5	11
ENSMUSG00000002147.11	5
ENSMUSG00000002190.7	2
ENSMUSG00000002204.8	0
ENSMUSG00000002205.9	12
ENSMUSG00000002210.5	13
ENSMUSG00000002221.7	38
ENSMUSG00000002222.8	15
ENSMUSG00000002227.8	7
ENSMUSG00000002228.6	0
ENSMUSG00000002233.6	13
ENSMUSG00000002240.6	0
ENSMUSG00000002249.10	19
ENSMUSG00000002250.9	21
ENSMUSG00000002257.6	16
ENSMUSG00000002265.8	133
ENSMUSG00000002266.9	392
ENSMUSG00000002274.6	0
ENSMUSG00000002279.11	79
ENSMUSG00000002280.4	3
ENSMUSG00000002289.9	0
ENSMUSG00000002290.7	0
ENSMUSG00000002297.9	7
ENSMUSG00000002307.9	2
ENSMUSG00000002308.9	6
ENSMUSG00000002319.9	5
ENSMUSG00000002320.9	5
ENSMUSG00000002324.7	0
ENSMUSG00000002325.8	0
ENSMUSG00000002326.5	4
ENSMUSG00000002329.6	1
ENSMUSG00000002332.9	1
ENSMUSG00000002341.8	0
ENSMUSG00000002342.9	5
ENSMUSG00000002343.5	12
ENSMUSG00000002345.10	155
ENSMUSG00000002346.9	3
ENSMUSG00000002365.8	70
ENSMUSG00000002372.7	37
ENSMUSG00000002379.6	9
ENSMUSG00000002384.2	6
ENSMUSG00000002393.8	8
ENSMUSG00000002395.8	0
ENSMUSG00000002396.8	10
ENSMUSG00000002409.10	7
ENSMUSG00000002413.8	30
ENSMUSG00000002416.7	6
ENSMUSG00000002428.6	11
ENSMUSG00000002455.8	13
ENSMUSG00000002458.7	1
ENSMUSG00000002459.10	5
ENSMUSG00000002475.9	6
ENSMUSG00000002477.4	4
ENSMUSG00000002486.9	3
ENSMUSG00000002489.8	19
ENSMUSG00000002496.8	19
ENSMUSG00000002500.8	2
ENSMUSG00000002504.7	13
ENSMUSG00000002524.9	27
ENSMUSG00000002546.9	6
ENSMUSG00000002550.9	7
ENSMUSG00000002565.9	2
ENSMUSG00000002578.8	0
ENSMUSG00000002580.7	0
ENSMUSG00000002588.5	0
ENSMUSG00000002602.9	59
ENSMUSG00000002603.9	7
ENSMUSG00000002608.2	6
ENSMUSG00000002617.8	0
ENSMUSG00000002625.8	34
ENSMUSG00000002633.3	0
ENSMUSG00000002635.5	6
ENSMUSG00000002658.8	0
ENSMUSG00000002660.7	24
ENSMUSG00000002661.8	1
ENSMUSG00000002664.2	0
ENSMUSG00000002668.7	1
ENSMUSG00000002679.8	19
ENSMUSG00000002688.7	5
ENSMUSG00000002699.5	0
ENSMUSG00000002718.8	23
ENSMUSG00000002728.8	26
ENSMUSG00000002731.6	15
ENSMUSG00000002732.7	5
ENSMUSG00000002733.8	21
ENSMUSG00000002741.9	14
ENSMUSG00000002748.5	46
ENSMUSG00000002763.10	0
ENSMUSG00000002767.7	0
ENSMUSG00000002768.7	0
ENSMUSG00000002769.8	0
ENSMUSG00000002771.9	1
ENSMUSG00000002778.6	2
ENSMUSG00000002781.9	3
ENSMUSG00000002791.9	0
ENSMUSG00000002797.7	5
ENSMUSG00000002799.5	17
ENSMUSG00000002803.7	0
ENSMUSG00000002804.3	14
ENSMUSG00000002808.6	15
ENSMUSG00000002812.4	7
ENSMUSG00000002814.8	4
ENSMUSG00000002820.5	12
ENSMUSG00000002825.6	5
ENSMUSG00000002831.7	0
ENSMUSG00000002833.9	11
ENSMUSG00000002835.7	3
ENSMUSG00000002844.8	15
ENSMUSG00000002845.8	52
ENSMUSG00000002846.9	35
ENSMUSG00000002847.6	1
ENSMUSG00000002870.7	1
ENSMUSG00000002871.8	7
ENSMUSG00000002881.8	18
ENSMUSG00000002885.8	47
ENSMUSG00000002897.3	14
ENSMUSG00000002900.8	31
ENSMUSG00000002908.8	2
ENSMUSG00000002910.9	1
ENSMUSG00000002930.5	5
ENSMUSG00000002944.8	6
ENSMUSG00000002948.11	7
ENSMUSG00000002949.8	12
ENSMUSG00000002957.8	11
ENSMUSG00000002963.9	0
ENSMUSG00000002968.6	23
ENSMUSG00000002980.8	14
ENSMUSG00000002981.9	18
ENSMUSG00000002983.9	12
ENSMUSG00000002984.10	21
ENSMUSG00000002985.9	0
ENSMUSG00000002992.10	0
ENSMUSG00000002996.9	5
ENSMUSG00000002997.9	15
ENSMUSG00000003031.8	0
ENSMUSG00000003032.7	0
ENSMUSG00000003033.8	28
ENSMUSG00000003037.9	7
ENSMUSG00000003038.9	3
ENSMUSG00000003039.8	3
ENSMUSG00000003051.7	0
ENSMUSG00000003053.9	2
ENSMUSG00000003062.8	17
ENSMUSG00000003068.8	53
ENSMUSG00000003070.6	2
ENSMUSG00000003072.9	26
ENSMUSG00000003099.5	6
ENSMUSG00000003119.7	110
ENSMUSG00000003123.9	1
ENSMUSG00000003131.5	16
ENSMUSG00000003134.5	50
ENSMUSG00000003135.9	6
ENSMUSG00000003153.4	5
ENSMUSG00000003154.8	1
ENSMUSG00000003161.9	5
ENSMUSG00000003166.12	2
ENSMUSG00000003178.6	43
ENSMUSG00000003184.8	4
ENSMUSG00000003190.5	4
ENSMUSG00000003198.8	3
ENSMUSG00000003199.10	5
ENSMUSG00000003200.8	27
ENSMUSG00000003206.6	0
ENSMUSG00000003208.8	0
ENSMUSG00000003226.6	32
ENSMUSG00000003227.4	0
ENSMUSG00000003228.8	3
ENSMUSG00000003233.5	144
ENSMUSG00000003234.9	5
ENSMUSG00000003235.6	0
ENSMUSG00000003269.8	10
ENSMUSG00000003271.9	0
ENSMUSG00000003273.7	1
ENSMUSG00000003279.9	123
ENSMUSG00000003282.3	22
ENSMUSG00000003283.7	2
ENSMUSG00000003299.9	13
ENSMUSG00000003308.8	4
ENSMUSG00000003309.7	0
ENSMUSG00000003316.8	17
ENSMUSG00000003341.7	0
ENSMUSG00000003344.8	16
ENSMUSG00000003345.8	13
ENSMUSG00000003346.7	37
ENSMUSG00000003348.9	9
ENSMUSG00000003352.7	9
ENSMUSG00000003354.4	0
ENSMUSG00000003355.6	19
ENSMUSG00000003360.8	9
ENSMUSG00000003363.9	5
ENSMUSG00000003378.8	20
ENSMUSG00000003379.7	0
ENSMUSG00000003380.9	2
ENSMUSG00000003382.11	7
ENSMUSG00000003402.7	4
ENSMUSG00000003410.7	3
ENSMUSG00000003411.4	3
ENSMUSG00000003418.9	1
ENSMUSG00000003420.7	11
ENSMUSG00000003421.6	6
ENSMUSG00000003423.8	30
ENSMUSG00000003429.9	4
ENSMUSG00000003435.8	17
ENSMUSG00000003436.10	0
ENSMUSG00000003437.8	3
ENSMUSG00000003438.10	1
ENSMUSG00000003444.8	17
ENSMUSG00000003452.9	8
ENSMUSG00000003458.6	16
ENSMUSG00000003464.7	7
ENSMUSG00000003469.3	1
ENSMUSG00000003476.8	3
ENSMUSG00000003477.5	0
ENSMUSG00000003484.4	1
ENSMUSG00000003500.7	18
ENSMUSG00000003505.8	0
ENSMUSG00000003518.6	45
ENSMUSG00000003526.5	6
ENSMUSG00000003527.8	8
ENSMUSG00000003528.8	1
ENSMUSG00000003531.8	1
ENSMUSG00000003534.10	19
ENSMUSG00000003541.6	0
ENSMUSG00000003545.2	2
ENSMUSG00000003546.8	0
ENSMUSG00000003549.2	19
ENSMUSG00000003555.7	0
ENSMUSG00000003559.7	8
ENSMUSG00000003573.9	26
ENSMUSG00000003575.7	31
ENSMUSG00000003581.8	10
ENSMUSG00000003585.7	5
ENSMUSG00000003604.7	17
ENSMUSG00000003617.10	2
ENSMUSG00000003623.4	11
ENSMUSG00000003644.11	1
ENSMUSG00000003657.7	0
ENSMUSG00000003660.9	14
ENSMUSG00000003662.4	5
ENSMUSG00000003665.6	4
ENSMUSG00000003680.7	9
ENSMUSG00000003721.8	17
ENSMUSG00000003731.7	5
ENSMUSG00000003746.9	8
ENSMUSG00000003752.8	23
ENSMUSG00000003762.7	2
ENSMUSG00000003778.8	7
ENSMUSG00000003779.8	1
ENSMUSG00000003808.11	6
ENSMUSG00000003809.7	0
ENSMUSG00000003810.6	106
ENSMUSG00000003812.7	1
ENSMUSG00000003813.8	4
ENSMUSG00000003814.8	9
ENSMUSG00000003824.6	9
ENSMUSG00000003847.9	68
ENSMUSG00000003848.8	5
ENSMUSG00000003849.8	2
ENSMUSG00000003863.9	2
ENSMUSG00000003865.8	29
ENSMUSG00000003868.6	7
ENSMUSG00000003872.7	1
ENSMUSG00000003873.9	11
ENSMUSG00000003882.4	0
ENSMUSG00000003923.8	6
ENSMUSG00000003929.9	6
ENSMUSG00000003934.5	2
ENSMUSG00000003948.9	23
ENSMUSG00000003949.8	1
ENSMUSG00000003955.7	34
ENSMUSG00000003970.8	4
ENSMUSG00000003974.4	3
ENSMUSG00000003992.8	32
ENSMUSG00000004018.3	11
ENSMUSG00000004031.8	2
ENSMUSG00000004032.4	0
ENSMUSG00000004035.6	0
ENSMUSG00000004038.7	0
ENSMUSG00000004040.10	8
ENSMUSG00000004043.8	7
ENSMUSG00000004044.8	8
ENSMUSG00000004054.8	32
ENSMUSG00000004056.8	95
ENSMUSG00000004069.9	7
ENSMUSG00000004070.9	3
ENSMUSG00000004071.6	49
ENSMUSG00000004085.8	35
ENSMUSG00000004096.8	9
ENSMUSG00000004098.7	2
ENSMUSG00000004099.8	14
ENSMUSG00000004100.5	8
ENSMUSG00000004105.6	0
ENSMUSG00000004110.7	4
ENSMUSG00000004113.11	4
ENSMUSG00000004127.6	9
ENSMUSG00000004151.8	11
ENSMUSG00000004187.9	1
ENSMUSG00000004207.7	63
ENSMUSG00000004221.9	37
ENSMUSG00000004231.7	3
ENSMUSG00000004233.8	50
ENSMUSG00000004263.9	11
ENSMUSG00000004264.10	3
ENSMUSG00000004266.9	1
ENSMUSG00000004267.10	1
ENSMUSG00000004268.5	22
ENSMUSG00000004270.7	10
ENSMUSG00000004285.6	1
ENSMUSG00000004296.8	0
ENSMUSG00000004317.8	74
ENSMUSG00000004319.9	14
ENSMUSG00000004328.8	0
ENSMUSG00000004341.7	0
ENSMUSG00000004344.5	0
ENSMUSG00000004347.9	13
ENSMUSG00000004356.7	20
ENSMUSG00000004359.9	1
ENSMUSG00000004360.8	6
ENSMUSG00000004364.8	16
ENSMUSG00000004366.3	0
ENSMUSG00000004371.7	4
ENSMUSG00000004383.10	105
ENSMUSG00000004393.4	6
ENSMUSG00000004394.6	2
ENSMUSG00000004415.8	13
ENSMUSG00000004446.6	54
ENSMUSG00000004451.8	11
ENSMUSG00000004455.10	33
ENSMUSG00000004460.9	24
ENSMUSG00000004462.6	58
ENSMUSG00000004473.9	0
ENSMUSG00000004500.8	0
ENSMUSG00000004508.5	29
ENSMUSG00000004530.6	17
ENSMUSG00000004535.6	20
ENSMUSG00000004540.7	4
ENSMUSG00000004542.7	1
ENSMUSG00000004552.10	0
ENSMUSG00000004558.8	4
ENSMUSG00000004561.8	0
ENSMUSG00000004562.8	17
ENSMUSG00000004565.8	19
ENSMUSG00000004567.8	18
ENSMUSG00000004568.6	7
ENSMUSG00000004591.9	21
ENSMUSG00000004609.5	0
ENSMUSG00000004610.3	10
ENSMUSG00000004612.7	0
ENSMUSG00000004613.5	0
ENSMUSG00000004626.8	3
ENSMUSG00000004630.12	0
ENSMUSG00000004631.9	21
ENSMUSG00000004633.9	3
ENSMUSG00000004637.9	72
ENSMUSG00000004642.7	11
ENSMUSG00000004651.4	1
ENSMUSG00000004654.4	0
ENSMUSG00000004655.5	2
ENSMUSG00000004661.8	0
ENSMUSG00000004665.4	26
ENSMUSG00000004667.11	1
ENSMUSG00000004668.7	12
ENSMUSG00000004677.8	52
ENSMUSG00000004698.8	19
ENSMUSG00000004707.8	0
ENSMUSG00000004709.8	3
ENSMUSG00000004730.7	3
ENSMUSG00000004748.5	0
ENSMUSG00000004768.8	17
ENSMUSG00000004771.6	3
ENSMUSG00000004788.5	7
ENSMUSG00000004789.8	50
ENSMUSG00000004791.6	20
ENSMUSG00000004798.8	20
ENSMUSG00000004814.7	0
ENSMUSG00000004815.6	1
ENSMUSG00000004821.1	0
ENSMUSG00000004837.2	1
ENSMUSG00000004842.9	1
ENSMUSG00000004843.6	8
ENSMUSG00000004846.4	3
ENSMUSG00000004849.8	23
ENSMUSG00000004864.6	0
ENSMUSG00000004865.9	26
ENSMUSG00000004872.9	7
ENSMUSG00000004880.6	15
ENSMUSG00000004885.5	3
ENSMUSG00000004891.10	63
ENSMUSG00000004892.8	1
ENSMUSG00000004894.4	0
ENSMUSG00000004895.8	23
ENSMUSG00000004896.10	11
ENSMUSG00000004897.10	18
ENSMUSG00000004902.5	5
ENSMUSG00000004929.6	34
ENSMUSG00000004931.9	12
ENSMUSG00000004933.10	2
ENSMUSG00000004934.7	19
ENSMUSG00000004936.8	21
ENSMUSG00000004937.5	24
ENSMUSG00000004939.6	0
ENSMUSG00000004945.8	25
ENSMUSG00000004947.8	26
ENSMUSG00000004948.6	0
ENSMUSG00000004951.9	2
ENSMUSG00000004952.7	12
ENSMUSG00000004961.6	0
ENSMUSG00000004980.9	21
ENSMUSG00000004988.7	1
ENSMUSG00000004994.6	6
ENSMUSG00000004996.3	9
ENSMUSG00000005034.8	21
ENSMUSG00000005043.7	2
ENSMUSG00000005045.9	1
ENSMUSG00000005054.6	0
ENSMUSG00000005057.9	37
ENSMUSG00000005069.6	12
ENSMUSG00000005078.10	20
ENSMUSG00000005087.10	54
ENSMUSG00000005089.8	1
ENSMUSG00000005102.6	26
ENSMUSG00000005103.9	38
ENSMUSG00000005107.7	14
ENSMUSG00000005124.3	58
ENSMUSG00000005125.6	9
ENSMUSG00000005131.2	0
ENSMUSG00000005142.9	2
ENSMUSG00000005148.7	43
ENSMUSG00000005150.9	8
ENSMUSG00000005161.9	1
ENSMUSG00000005198.9	6
ENSMUSG00000005202.2	0
ENSMUSG00000005204.5	27
ENSMUSG00000005220.2	3
ENSMUSG00000005225.9	6
ENSMUSG00000005232.5	0
ENSMUSG00000005233.9	6
ENSMUSG00000005237.7	4
ENSMUSG00000005251.8	0
ENSMUSG00000005262.6	27
ENSMUSG00000005267.6	16
ENSMUSG00000005268.13	2
ENSMUSG00000005299.5	10
ENSMUSG00000005312.7	19
ENSMUSG00000005320.8	24
ENSMUSG00000005338.6	0
ENSMUSG00000005339.5	1
ENSMUSG00000005354.9	36
ENSMUSG00000005355.7	0
ENSMUSG00000005357.8	2
ENSMUSG00000005360.8	7
ENSMUSG00000005362.8	26
ENSMUSG00000005364.8	0
ENSMUSG00000005370.3	7
ENSMUSG00000005371.8	19
ENSMUSG00000005373.6	0
ENSMUSG00000005374.7	7
ENSMUSG00000005378.10	4
ENSMUSG00000005397.7	5
ENSMUSG00000005410.4	6
ENSMUSG00000005413.6	1
ENSMUSG00000005417.10	150
ENSMUSG00000005442.6	22
ENSMUSG00000005447.6	0
ENSMUSG00000005465.7	0
ENSMUSG00000005469.8	60
ENSMUSG00000005470.8	7
ENSMUSG00000005474.5	1
ENSMUSG00000005481.10	16
ENSMUSG00000005483.8	1
ENSMUSG00000005493.8	1
ENSMUSG00000005501.7	24
ENSMUSG00000005503.8	0
ENSMUSG00000005505.6	2
ENSMUSG00000005506.9	25
ENSMUSG00000005510.3	39
ENSMUSG00000005514.8	9
ENSMUSG00000005533.8	45
ENSMUSG00000005534.8	32
ENSMUSG00000005540.8	1
ENSMUSG00000005547.8	0
ENSMUSG00000005553.7	0
ENSMUSG00000005566.7	6
ENSMUSG00000005575.8	3
ENSMUSG00000005580.4	11
ENSMUSG00000005583.8	160
ENSMUSG00000005609.8	6
ENSMUSG00000005610.10	14
